pattern_label,entry_emotion,entry_sentiment,dominant_trigger,time_bucket,mood_swing_index,pattern_confidence
Emotional Drift,joy,neutral,growth_positive,Late Night,0.725,65
Emotional Drift,anger,negative,time_pressure,Morning,0.496,89
Emotional Drift,sadness,negative,social_media,Evening,0.345,63
Emotional Drift,surprise,negative,work_studies,Afternoon,0.728,62
Emotional Drift,sadness,positive,social_media,Late Night,0.665,78
Emotional Drift,surprise,negative,work_studies,Morning,0.531,61
Emotional Drift,love,negative,health_sleep,Morning,0.431,89
Emotional Drift,anger,negative,work_studies,Late Night,0.292,72
Emotional Drift,anger,positive,relationships,Morning,0.86,79
Emotional Drift,joy,neutral,health_sleep,Evening,0.838,67
Emotional Drift,fear,positive,work_studies,Afternoon,0.523,88
Emotional Drift,sadness,negative,work_studies,Morning,0.542,57
Emotional Drift,sadness,neutral,relationships,Morning,0.218,80
Emotional Drift,sadness,neutral,relationships,Late Night,0.594,89
Emotional Drift,fear,neutral,relationships,Evening,0.243,92
Emotional Drift,joy,positive,work_studies,Late Night,0.223,93
Emotional Drift,joy,negative,social_media,Late Night,0.533,57
Emotional Drift,love,positive,health_sleep,Afternoon,0.589,90
Emotional Drift,sadness,negative,work_studies,Afternoon,0.711,57
Emotional Drift,joy,positive,time_pressure,Morning,0.379,80
Emotional Drift,anger,positive,work_studies,Afternoon,0.875,90
Emotional Drift,joy,negative,work_studies,Late Night,0.124,64
Emotional Drift,fear,positive,health_sleep,Evening,0.335,69
Emotional Drift,fear,negative,social_media,Evening,0.478,87
Emotional Drift,love,negative,social_media,Afternoon,0.533,69
Emotional Drift,anger,negative,work_studies,Late Night,0.225,73
Emotional Drift,fear,positive,relationships,Late Night,0.626,91
Emotional Drift,fear,neutral,time_pressure,Afternoon,0.87,76
Emotional Drift,surprise,negative,work_studies,Late Night,0.535,87
Emotional Drift,sadness,positive,time_pressure,Morning,0.57,76
Emotional Drift,sadness,positive,health_sleep,Morning,0.635,93
Emotional Drift,love,negative,health_sleep,Late Night,0.737,56
Emotional Drift,sadness,neutral,time_pressure,Evening,0.974,90
Emotional Drift,love,neutral,health_sleep,Afternoon,0.318,61
Emotional Drift,sadness,positive,growth_positive,Late Night,0.888,94
Emotional Drift,surprise,positive,health_sleep,Afternoon,0.156,95
Emotional Drift,anger,neutral,relationships,Afternoon,0.278,61
Emotional Drift,fear,negative,social_media,Late Night,0.726,79
Emotional Drift,love,negative,growth_positive,Late Night,0.542,93
Emotional Drift,anger,negative,work_studies,Evening,0.939,69
Emotional Drift,surprise,neutral,social_media,Evening,0.182,81
Emotional Drift,joy,neutral,time_pressure,Afternoon,0.34,55
Emotional Drift,anger,positive,social_media,Evening,0.511,64
Emotional Drift,surprise,positive,work_studies,Afternoon,0.304,67
Emotional Drift,fear,positive,relationships,Afternoon,0.361,75
Emotional Drift,fear,negative,social_media,Late Night,0.545,96
Emotional Drift,joy,negative,health_sleep,Evening,0.745,69
Emotional Drift,surprise,positive,health_sleep,Afternoon,0.331,59
Emotional Drift,fear,positive,relationships,Late Night,0.25,58
Emotional Drift,surprise,negative,work_studies,Evening,0.866,59
Emotional Drift,anger,positive,time_pressure,Evening,0.428,65
Emotional Drift,fear,positive,relationships,Evening,0.149,76
Emotional Drift,fear,positive,work_studies,Afternoon,0.47,65
Emotional Drift,anger,neutral,health_sleep,Evening,0.731,76
Emotional Drift,fear,positive,relationships,Late Night,0.782,91
Emotional Drift,love,positive,relationships,Afternoon,0.407,71
Emotional Drift,fear,positive,time_pressure,Morning,0.531,68
Emotional Drift,sadness,negative,work_studies,Evening,0.816,86
Emotional Drift,joy,positive,social_media,Evening,0.45,55
Emotional Drift,fear,neutral,work_studies,Late Night,0.707,82
Emotional Drift,surprise,positive,health_sleep,Morning,0.263,63
Emotional Drift,love,neutral,social_media,Late Night,0.95,81
Emotional Drift,surprise,negative,social_media,Afternoon,0.39,79
Emotional Drift,joy,positive,growth_positive,Afternoon,0.355,82
Emotional Drift,surprise,positive,work_studies,Afternoon,0.453,68
Emotional Drift,love,positive,work_studies,Morning,0.982,96
Emotional Drift,anger,neutral,growth_positive,Afternoon,0.237,69
Emotional Drift,joy,positive,social_media,Evening,0.447,74
Emotional Drift,love,positive,social_media,Late Night,0.95,77
Emotional Drift,anger,neutral,growth_positive,Late Night,0.938,60
Emotional Drift,fear,neutral,social_media,Morning,0.34,91
Emotional Drift,joy,neutral,social_media,Afternoon,0.157,56
Emotional Drift,sadness,neutral,growth_positive,Morning,0.599,66
Emotional Drift,surprise,negative,health_sleep,Late Night,0.835,67
Emotional Drift,surprise,negative,relationships,Late Night,0.524,78
Emotional Drift,fear,neutral,time_pressure,Evening,0.795,66
Emotional Drift,joy,neutral,relationships,Afternoon,0.247,96
Emotional Drift,anger,positive,growth_positive,Evening,0.359,75
Emotional Drift,surprise,negative,time_pressure,Morning,0.201,81
Emotional Drift,sadness,neutral,social_media,Evening,0.9,74
Emotional Drift,love,neutral,work_studies,Late Night,0.994,77
Emotional Drift,love,negative,social_media,Morning,0.898,73
Emotional Drift,joy,negative,social_media,Late Night,0.116,66
Emotional Drift,anger,negative,health_sleep,Evening,0.644,87
Emotional Drift,anger,positive,health_sleep,Morning,0.567,87
Emotional Drift,love,positive,relationships,Evening,0.834,92
Emotional Drift,surprise,positive,work_studies,Morning,0.939,71
Emotional Drift,sadness,positive,work_studies,Evening,0.278,65
Emotional Drift,sadness,neutral,work_studies,Late Night,0.348,87
Emotional Drift,fear,negative,growth_positive,Evening,0.269,95
Emotional Drift,joy,positive,work_studies,Late Night,0.684,91
Emotional Drift,surprise,positive,health_sleep,Evening,0.915,67
Emotional Drift,surprise,neutral,relationships,Late Night,0.664,89
Emotional Drift,joy,negative,time_pressure,Late Night,0.499,81
Emotional Drift,anger,neutral,health_sleep,Afternoon,0.421,79
Emotional Drift,anger,neutral,social_media,Late Night,0.331,86
Emotional Drift,surprise,positive,work_studies,Late Night,0.765,69
Emotional Drift,love,neutral,growth_positive,Evening,0.565,91
Emotional Drift,love,positive,time_pressure,Late Night,0.468,75
Emotional Drift,sadness,negative,social_media,Evening,0.98,57
Emotional Drift,sadness,negative,time_pressure,Late Night,0.836,83
Emotional Drift,sadness,positive,relationships,Morning,0.927,55
Emotional Drift,joy,neutral,relationships,Afternoon,0.438,96
Emotional Drift,fear,negative,health_sleep,Late Night,0.269,66
Emotional Drift,fear,neutral,time_pressure,Late Night,0.165,63
Emotional Drift,love,neutral,relationships,Evening,0.198,63
Emotional Drift,anger,positive,growth_positive,Afternoon,0.478,65
Emotional Drift,love,negative,social_media,Morning,0.746,87
Emotional Drift,fear,negative,relationships,Late Night,0.578,86
Emotional Drift,sadness,negative,social_media,Evening,0.806,73
Emotional Drift,fear,positive,relationships,Afternoon,0.551,78
Emotional Drift,sadness,negative,time_pressure,Evening,0.803,82
Emotional Drift,sadness,positive,time_pressure,Late Night,0.407,86
Emotional Drift,sadness,negative,growth_positive,Late Night,0.391,64
Emotional Drift,love,neutral,social_media,Morning,0.788,60
Emotional Drift,fear,neutral,time_pressure,Late Night,0.952,80
Emotional Drift,fear,neutral,time_pressure,Morning,0.389,95
Emotional Drift,sadness,positive,growth_positive,Late Night,0.9,78
Emotional Drift,love,positive,relationships,Late Night,0.93,84
Emotional Drift,fear,neutral,time_pressure,Late Night,0.861,58
Emotional Drift,joy,positive,health_sleep,Late Night,0.287,61
Emotional Drift,sadness,negative,health_sleep,Late Night,0.778,59
Emotional Drift,sadness,negative,relationships,Evening,0.522,92
Emotional Drift,sadness,negative,health_sleep,Afternoon,0.338,95
Emotional Drift,joy,positive,growth_positive,Morning,0.209,94
Emotional Drift,joy,negative,relationships,Afternoon,0.896,82
Emotional Drift,love,negative,time_pressure,Evening,0.331,84
Emotional Drift,surprise,negative,relationships,Afternoon,0.7,57
Emotional Drift,anger,positive,health_sleep,Morning,0.604,66
Emotional Drift,fear,positive,time_pressure,Afternoon,0.195,61
Emotional Drift,surprise,negative,growth_positive,Late Night,0.742,84
Emotional Drift,joy,positive,social_media,Late Night,0.455,91
Emotional Drift,anger,negative,social_media,Afternoon,0.928,58
Emotional Drift,sadness,neutral,health_sleep,Afternoon,0.905,89
Emotional Drift,joy,neutral,time_pressure,Evening,0.705,85
Emotional Drift,love,negative,social_media,Morning,0.674,56
Emotional Drift,surprise,positive,relationships,Evening,0.187,92
Emotional Drift,fear,neutral,growth_positive,Morning,0.929,81
Emotional Drift,surprise,negative,work_studies,Late Night,0.168,85
Emotional Drift,joy,positive,social_media,Morning,0.188,83
Emotional Drift,sadness,negative,relationships,Afternoon,0.859,87
Emotional Drift,anger,negative,growth_positive,Morning,0.229,59
Emotional Drift,joy,negative,growth_positive,Afternoon,0.704,89
Emotional Drift,sadness,negative,social_media,Late Night,0.969,84
Emotional Drift,love,neutral,social_media,Evening,0.198,79
Emotional Drift,fear,neutral,time_pressure,Morning,0.556,90
Emotional Drift,anger,negative,time_pressure,Afternoon,0.406,91
Emotional Drift,love,negative,time_pressure,Afternoon,0.776,70
Emotional Drift,sadness,negative,time_pressure,Morning,0.723,87
Emotional Drift,love,positive,time_pressure,Late Night,0.176,96
Emotional Drift,sadness,positive,health_sleep,Late Night,0.581,71
Emotional Drift,joy,positive,social_media,Evening,0.507,85
Emotional Drift,joy,negative,social_media,Afternoon,0.574,80
Emotional Drift,love,negative,social_media,Late Night,0.968,81
Emotional Drift,sadness,neutral,health_sleep,Evening,0.451,89
Emotional Drift,fear,positive,growth_positive,Late Night,0.58,77
Emotional Drift,joy,positive,work_studies,Afternoon,0.536,85
Emotional Drift,sadness,positive,relationships,Afternoon,0.816,89
Emotional Drift,joy,negative,social_media,Morning,0.351,67
Emotional Drift,fear,neutral,work_studies,Afternoon,0.634,61
Emotional Drift,surprise,negative,growth_positive,Morning,0.71,68
Emotional Drift,love,neutral,relationships,Evening,0.177,65
Emotional Drift,love,negative,growth_positive,Morning,0.274,55
Emotional Drift,love,neutral,social_media,Morning,0.773,94
Emotional Drift,joy,positive,growth_positive,Evening,0.646,87
Emotional Drift,fear,positive,relationships,Afternoon,0.36,58
Emotional Drift,surprise,neutral,time_pressure,Late Night,0.877,59
Emotional Drift,fear,negative,work_studies,Afternoon,0.312,88
Emotional Drift,love,neutral,work_studies,Afternoon,0.737,93
Emotional Drift,surprise,neutral,time_pressure,Late Night,0.578,85
Emotional Drift,love,neutral,social_media,Late Night,0.804,72
Emotional Drift,sadness,negative,health_sleep,Evening,0.724,68
Emotional Drift,fear,neutral,time_pressure,Evening,0.214,78
Emotional Drift,fear,positive,time_pressure,Morning,0.114,95
Emotional Drift,surprise,neutral,growth_positive,Late Night,0.272,76
Emotional Drift,surprise,negative,work_studies,Afternoon,0.672,55
Emotional Drift,love,negative,health_sleep,Evening,0.548,91
Emotional Drift,anger,positive,relationships,Afternoon,0.14,84
Emotional Drift,fear,positive,work_studies,Late Night,0.196,67
Emotional Drift,anger,negative,growth_positive,Late Night,0.836,87
Emotional Drift,anger,neutral,health_sleep,Late Night,0.361,68
Emotional Drift,anger,positive,work_studies,Afternoon,0.27,71
Emotional Drift,fear,neutral,social_media,Afternoon,0.93,91
Emotional Drift,fear,neutral,health_sleep,Late Night,0.802,59
Emotional Drift,sadness,negative,time_pressure,Morning,0.931,60
Emotional Drift,joy,positive,social_media,Afternoon,0.683,68
Emotional Drift,sadness,positive,work_studies,Afternoon,0.63,83
Emotional Drift,love,negative,growth_positive,Evening,0.851,76
Emotional Drift,sadness,negative,growth_positive,Late Night,0.7,81
Emotional Drift,fear,neutral,health_sleep,Evening,0.235,66
Emotional Drift,sadness,negative,time_pressure,Late Night,0.297,87
Emotional Drift,love,neutral,health_sleep,Morning,0.3,82
Emotional Drift,fear,negative,work_studies,Afternoon,0.67,86
Emotional Drift,love,negative,social_media,Evening,0.89,69
Emotional Drift,sadness,neutral,health_sleep,Late Night,0.768,71
Emotional Drift,surprise,negative,growth_positive,Evening,0.731,89
Emotional Drift,sadness,negative,health_sleep,Evening,0.333,96
Emotional Drift,joy,negative,time_pressure,Morning,0.35,88
Emotional Drift,fear,neutral,work_studies,Morning,0.564,65
Emotional Drift,surprise,neutral,time_pressure,Afternoon,0.657,74
Emotional Drift,surprise,negative,social_media,Morning,0.629,85
Emotional Drift,sadness,positive,relationships,Evening,0.439,64
Emotional Drift,surprise,negative,health_sleep,Evening,0.88,87
Emotional Drift,love,negative,growth_positive,Afternoon,0.903,64
Emotional Drift,surprise,negative,work_studies,Afternoon,0.851,87
Emotional Drift,joy,negative,work_studies,Evening,0.657,58
Emotional Drift,love,neutral,time_pressure,Afternoon,0.178,67
Emotional Drift,joy,neutral,health_sleep,Evening,0.997,81
Emotional Drift,surprise,neutral,work_studies,Late Night,0.316,71
Emotional Drift,love,neutral,health_sleep,Late Night,0.992,91
Emotional Drift,anger,negative,growth_positive,Evening,0.903,55
Emotional Drift,joy,neutral,growth_positive,Late Night,0.249,87
Emotional Drift,anger,positive,social_media,Late Night,0.336,76
Emotional Drift,surprise,negative,health_sleep,Late Night,0.34,71
Emotional Drift,love,positive,social_media,Late Night,0.353,55
Emotional Drift,joy,neutral,work_studies,Morning,0.173,65
Emotional Drift,love,positive,work_studies,Afternoon,0.755,60
Emotional Drift,joy,negative,social_media,Late Night,0.688,70
Emotional Drift,fear,negative,social_media,Morning,0.986,55
Emotional Drift,anger,positive,work_studies,Afternoon,0.266,88
Emotional Drift,sadness,positive,health_sleep,Evening,0.22,77
Emotional Drift,anger,positive,growth_positive,Morning,0.926,63
Emotional Drift,love,neutral,work_studies,Afternoon,0.402,63
Emotional Drift,love,neutral,health_sleep,Afternoon,0.567,63
Emotional Drift,love,neutral,relationships,Evening,0.708,96
Emotional Drift,fear,neutral,time_pressure,Late Night,0.655,67
Emotional Drift,surprise,positive,health_sleep,Afternoon,0.851,77
Emotional Drift,love,neutral,social_media,Late Night,0.101,58
Emotional Drift,joy,positive,relationships,Late Night,0.94,67
Emotional Drift,anger,positive,growth_positive,Evening,0.881,61
Emotional Drift,surprise,negative,work_studies,Late Night,0.477,65
Emotional Drift,surprise,neutral,growth_positive,Afternoon,0.766,75
Emotional Drift,fear,positive,growth_positive,Morning,0.622,81
Emotional Drift,anger,positive,social_media,Afternoon,0.639,58
Emotional Drift,fear,neutral,relationships,Morning,0.415,83
Emotional Drift,joy,positive,growth_positive,Afternoon,0.727,72
Emotional Drift,joy,neutral,work_studies,Afternoon,0.941,82
Emotional Drift,surprise,negative,time_pressure,Evening,0.221,93
Emotional Drift,surprise,neutral,relationships,Evening,0.913,81
Emotional Drift,fear,positive,social_media,Afternoon,0.829,63
Emotional Drift,anger,negative,social_media,Afternoon,0.249,70
Emotional Drift,surprise,positive,relationships,Morning,0.863,80
Emotional Drift,joy,neutral,health_sleep,Afternoon,0.885,55
Emotional Drift,fear,neutral,relationships,Afternoon,0.681,80
Emotional Drift,joy,positive,growth_positive,Morning,0.204,63
Emotional Drift,sadness,negative,social_media,Afternoon,0.552,60
Emotional Drift,anger,neutral,social_media,Morning,0.24,94
Emotional Drift,love,positive,growth_positive,Evening,0.772,84
